card_1,card_2,card_1_W,card_1_L,Games Played,card_1_overall_rating,card_1_matchup_rating
Mother Witch,Night Witch,0,0,0,0.4097,0.5625
Mother Witch,P.E.K.K.A,0,0,0,0.4097,0.5625
Mother Witch,Poison,0,1,1,0.4097,0.567
Mother Witch,Princess,0,0,0,0.4097,0.5625
Mother Witch,Rage,0,0,0,0.4097,0.5625
Mother Witch,Ram Rider,0,0,0,0.4097,0.5625
Mother Witch,Rascals,1,2,3,0.4097,0.4636
Mother Witch,Rocket,0,0,0,0.4097,0.5625
Mother Witch,Royal Delivery,1,0,1,0.4097,0.576
Mother Witch,Royal Giant,0,0,0,0.4097,0.5625
Mother Witch,Rune Giant,0,0,0,0.4097,0.5625
Mother Witch,Suspicious Bush,0,0,0,0.4097,0.5625
Mother Witch,The Log,0,1,1,0.4097,0.567
Mother Witch,Tombstone,0,2,2,0.4097,0.4861
Mother Witch,Vines,1,1,2,0.4097,0.4861
Mother Witch,Witch,0,0,0,0.4097,0.5625
Mother Witch,Wizard,0,0,0,0.4097,0.5625
Mother Witch,X-Bow,1,0,1,0.4097,0.576
Mother Witch,Zappies,0,0,0,0.4097,0.5625
Musketeer,Baby Dragon,7,4,11,0.832,0.7286
Musketeer,Barbarian Hut,1,2,3,0.832,0.4636
Musketeer,Berserker,4,0,4,0.832,0.6891
Musketeer,Dart Goblin,10,4,14,0.832,0.8028
Musketeer,Electro Spirit,12,6,18,0.832,0.7897
Musketeer,Electro Wizard,6,2,8,0.832,0.7562
Musketeer,Elixir Golem,1,0,1,0.832,0.576
Musketeer,Executioner,2,3,5,0.832,0.4688
Musketeer,Fireball,13,5,18,0.832,0.82
Musketeer,Fisherman,1,0,1,0.832,0.576
Musketeer,Flying Machine,12,5,17,0.832,0.8163
Musketeer,Furnace,2,0,2,0.832,0.625
Musketeer,Giant,7,4,11,0.832,0.7286
Musketeer,Giant Snowball,2,0,2,0.832,0.625
Musketeer,Goblin Barrel,15,4,19,0.832,0.8234
Musketeer,Goblin Demolisher,2,4,6,0.832,0.4027
Musketeer,Goblin Drill,1,0,1,0.832,0.576
Musketeer,Goblin Giant,1,0,1,0.832,0.576
Musketeer,Goblin Hut,9,8,17,0.832,0.6616
Musketeer,Golem,3,0,3,0.832,0.6612
Musketeer,Graveyard,5,6,11,0.832,0.4758
Musketeer,Hunter,1,0,1,0.832,0.576
Musketeer,Ice Spirit,12,5,17,0.832,0.8163
Musketeer,Ice Wizard,0,0,0,0.832,0.5625
Musketeer,Inferno Tower,1,0,1,0.832,0.576
Musketeer,Knight,16,10,26,0.832,0.7619
Musketeer,Lava Hound,2,0,2,0.832,0.625
Musketeer,Mega Knight,0,0,0,0.832,0.5625
Musketeer,Mortar,1,0,1,0.832,0.576
Musketeer,Mother Witch,1,0,1,0.832,0.576
Musketeer,Night Witch,0,1,1,0.832,0.567
Musketeer,P.E.K.K.A,0,0,0,0.832,0.5625
Musketeer,Poison,7,3,10,0.832,0.776
Musketeer,Princess,3,0,3,0.832,0.6612
Musketeer,Rage,4,0,4,0.832,0.6891
Musketeer,Ram Rider,4,1,5,0.832,0.7111
Musketeer,Rascals,9,8,17,0.832,0.6616
Musketeer,Rocket,1,0,1,0.832,0.576
Musketeer,Royal Delivery,3,0,3,0.832,0.6612
Musketeer,Royal Giant,0,0,0,0.832,0.5625
Musketeer,Rune Giant,4,1,5,0.832,0.7111
Musketeer,Suspicious Bush,13,4,17,0.832,0.8163
Musketeer,The Log,8,9,17,0.832,0.4808
Musketeer,Tombstone,12,9,21,0.832,0.7109
Musketeer,Vines,11,6,17,0.832,0.7683
Musketeer,Witch,6,4,10,0.832,0.6898
Musketeer,Wizard,1,0,1,0.832,0.576
Musketeer,X-Bow,4,2,6,0.832,0.702
Musketeer,Zappies,0,0,0,0.832,0.5625
Night Witch,Baby Dragon,0,0,0,0.729,0.5625
Night Witch,Barbarian Hut,1,0,1,0.729,0.576
Night Witch,Berserker,0,0,0,0.729,0.5625
Night Witch,Dart Goblin,2,0,2,0.729,0.625
Night Witch,Electro Spirit,1,0,1,0.729,0.576
Night Witch,Electro Wizard,1,0,1,0.729,0.576
Night Witch,Elixir Golem,0,0,0,0.729,0.5625
Night Witch,Executioner,0,1,1,0.729,0.567
Night Witch,Fireball,2,1,3,0.729,0.6367
Night Witch,Fisherman,0,0,0,0.729,0.5625
Night Witch,Flying Machine,0,0,0,0.729,0.5625
Night Witch,Furnace,0,0,0,0.729,0.5625
Night Witch,Giant,1,0,1,0.729,0.576
Night Witch,Giant Snowball,0,0,0,0.729,0.5625
Night Witch,Goblin Barrel,1,1,2,0.729,0.4861
Night Witch,Goblin Demolisher,1,0,1,0.729,0.576
Night Witch,Goblin Drill,0,0,0,0.729,0.5625
Night Witch,Goblin Giant,0,0,0,0.729,0.5625
Night Witch,Goblin Hut,3,0,3,0.729,0.6612
Night Witch,Golem,0,0,0,0.729,0.5625
Night Witch,Graveyard,2,0,2,0.729,0.625
Night Witch,Hunter,0,0,0,0.729,0.5625
Night Witch,Ice Spirit,1,0,1,0.729,0.576
Night Witch,Ice Wizard,0,0,0,0.729,0.5625
Night Witch,Inferno Tower,0,0,0,0.729,0.5625
Night Witch,Knight,4,1,5,0.729,0.7111
Night Witch,Lava Hound,2,1,3,0.729,0.6367
Night Witch,Mega Knight,1,0,1,0.729,0.576
Night Witch,Mortar,0,0,0,0.729,0.5625
Night Witch,Mother Witch,0,0,0,0.729,0.5625
Night Witch,Musketeer,1,0,1,0.729,0.576
Night Witch,P.E.K.K.A,0,0,0,0.729,0.5625
Night Witch,Poison,2,0,2,0.729,0.625
Night Witch,Princess,1,0,1,0.729,0.576
Night Witch,Rage,1,0,1,0.729,0.576
Night Witch,Ram Rider,3,0,3,0.729,0.6612
Night Witch,Rascals,2,0,2,0.729,0.625
Night Witch,Rocket,0,0,0,0.729,0.5625
Night Witch,Royal Delivery,1,0,1,0.729,0.576
Night Witch,Royal Giant,0,0,0,0.729,0.5625
Night Witch,Rune Giant,0,0,0,0.729,0.5625
Night Witch,Suspicious Bush,1,1,2,0.729,0.4861
Night Witch,The Log,0,0,0,0.729,0.5625
Night Witch,Tombstone,2,0,2,0.729,0.625
Night Witch,Vines,2,1,3,0.729,0.6367
Night Witch,Witch,0,0,0,0.729,0.5625
Night Witch,Wizard,0,0,0,0.729,0.5625
Night Witch,X-Bow,1,1,2,0.729,0.4861
Night Witch,Zappies,0,0,0,0.729,0.5625
P.E.K.K.A,Baby Dragon,0,0,0,0.4634,0.5625
P.E.K.K.A,Barbarian Hut,0,0,0,0.4634,0.5625
P.E.K.K.A,Berserker,0,0,0,0.4634,0.5625
P.E.K.K.A,Dart Goblin,0,1,1,0.4634,0.567
P.E.K.K.A,Electro Spirit,1,2,3,0.4634,0.4636
P.E.K.K.A,Electro Wizard,1,1,2,0.4634,0.4861
P.E.K.K.A,Elixir Golem,0,0,0,0.4634,0.5625
P.E.K.K.A,Executioner,0,1,1,0.4634,0.567
P.E.K.K.A,Fireball,1,1,2,0.4634,0.4861
P.E.K.K.A,Fisherman,0,0,0,0.4634,0.5625
P.E.K.K.A,Flying Machine,0,0,0,0.4634,0.5625
P.E.K.K.A,Furnace,0,0,0,0.4634,0.5625
P.E.K.K.A,Giant,0,0,0,0.4634,0.5625
P.E.K.K.A,Giant Snowball,0,0,0,0.4634,0.5625
P.E.K.K.A,Goblin Barrel,1,0,1,0.4634,0.576
P.E.K.K.A,Goblin Demolisher,0,0,0,0.4634,0.5625
P.E.K.K.A,Goblin Drill,0,0,0,0.4634,0.5625
P.E.K.K.A,Goblin Giant,0,0,0,0.4634,0.5625
P.E.K.K.A,Goblin Hut,0,2,2,0.4634,0.4861
P.E.K.K.A,Golem,1,0,1,0.4634,0.576
P.E.K.K.A,Graveyard,0,2,2,0.4634,0.4861
P.E.K.K.A,Hunter,0,0,0,0.4634,0.5625
P.E.K.K.A,Ice Spirit,0,0,0,0.4634,0.5625
P.E.K.K.A,Ice Wizard,0,0,0,0.4634,0.5625
P.E.K.K.A,Inferno Tower,0,0,0,0.4634,0.5625
P.E.K.K.A,Knight,0,1,1,0.4634,0.567
P.E.K.K.A,Lava Hound,0,0,0,0.4634,0.5625
P.E.K.K.A,Mega Knight,0,0,0,0.4634,0.5625
P.E.K.K.A,Mortar,0,0,0,0.4634,0.5625
P.E.K.K.A,Mother Witch,0,0,0,0.4634,0.5625
P.E.K.K.A,Musketeer,0,0,0,0.4634,0.5625
P.E.K.K.A,Night Witch,0,0,0,0.4634,0.5625
P.E.K.K.A,Poison,0,1,1,0.4634,0.567
P.E.K.K.A,Princess,1,0,1,0.4634,0.576
P.E.K.K.A,Rage,0,0,0,0.4634,0.5625
P.E.K.K.A,Ram Rider,0,0,0,0.4634,0.5625
P.E.K.K.A,Rascals,0,2,2,0.4634,0.4861
P.E.K.K.A,Rocket,0,0,0,0.4634,0.5625
P.E.K.K.A,Royal Delivery,0,0,0,0.4634,0.5625
P.E.K.K.A,Royal Giant,0,0,0,0.4634,0.5625
P.E.K.K.A,Rune Giant,0,0,0,0.4634,0.5625
P.E.K.K.A,Suspicious Bush,0,0,0,0.4634,0.5625
P.E.K.K.A,The Log,0,0,0,0.4634,0.5625
P.E.K.K.A,Tombstone,1,1,2,0.4634,0.4861
P.E.K.K.A,Vines,0,0,0,0.4634,0.5625
P.E.K.K.A,Witch,0,1,1,0.4634,0.567
P.E.K.K.A,Wizard,1,0,1,0.4634,0.576
P.E.K.K.A,X-Bow,0,0,0,0.4634,0.5625
P.E.K.K.A,Zappies,0,0,0,0.4634,0.5625
Poison,Baby Dragon,3,2,5,0.691,0.6321
Poison,Barbarian Hut,1,2,3,0.691,0.4636
Poison,Berserker,3,0,3,0.691,0.6612
Poison,Dart Goblin,4,1,5,0.691,0.7111
Poison,Electro Spirit,9,5,14,0.691,0.7518
Poison,Electro Wizard,2,3,5,0.691,0.4688
Poison,Elixir Golem,0,0,0,0.691,0.5625
Poison,Executioner,0,5,5,0.691,0.3898
Poison,Fireball,12,7,19,0.691,0.7608
Poison,Fisherman,0,0,0,0.691,0.5625
Poison,Flying Machine,7,3,10,0.691,0.776
Poison,Furnace,1,0,1,0.691,0.576
Poison,Giant,3,1,4,0.691,0.6891
Poison,Giant Snowball,0,0,0,0.691,0.5625
Poison,Goblin Barrel,8,4,12,0.691,0.7617
Poison,Goblin Demolisher,3,2,5,0.691,0.6321
Poison,Goblin Drill,0,0,0,0.691,0.5625
Poison,Goblin Giant,0,2,2,0.691,0.4861
Poison,Goblin Hut,7,11,18,0.691,0.4056
Poison,Golem,4,2,6,0.691,0.702
Poison,Graveyard,2,4,6,0.691,0.4027
Poison,Hunter,1,0,1,0.691,0.576
Poison,Ice Spirit,6,2,8,0.691,0.7562
Poison,Ice Wizard,0,0,0,0.691,0.5625
Poison,Inferno Tower,0,0,0,0.691,0.5625
Poison,Knight,8,11,19,0.691,0.434
Poison,Lava Hound,0,1,1,0.691,0.567
Poison,Mega Knight,1,2,3,0.691,0.4636
Poison,Mortar,1,0,1,0.691,0.576
Poison,Mother Witch,1,0,1,0.691,0.576
Poison,Musketeer,3,7,10,0.691,0.3455
Poison,Night Witch,0,2,2,0.691,0.4861
Poison,P.E.K.K.A,1,0,1,0.691,0.576
Poison,Princess,1,1,2,0.691,0.4861
Poison,Rage,0,0,0,0.691,0.5625
Poison,Ram Rider,0,4,4,0.691,0.4097
Poison,Rascals,7,6,13,0.691,0.6541
Poison,Rocket,0,0,0,0.691,0.5625
Poison,Royal Delivery,2,2,4,0.691,0.5359
Poison,Royal Giant,1,0,1,0.691,0.576
Poison,Rune Giant,1,0,1,0.691,0.576
Poison,Suspicious Bush,7,3,10,0.691,0.776
Poison,The Log,6,8,14,0.691,0.4467
Poison,Tombstone,4,6,10,0.691,0.4317
Poison,Vines,7,6,13,0.691,0.6541
Poison,Witch,5,2,7,0.691,0.7438
Poison,Wizard,2,0,2,0.691,0.625
Poison,X-Bow,2,3,5,0.691,0.4688
Poison,Zappies,0,0,0,0.691,0.5625
Princess,Baby Dragon,0,0,0,0.4688,0.5625
Princess,Barbarian Hut,0,1,1,0.4688,0.567
Princess,Berserker,0,0,0,0.4688,0.5625
Princess,Dart Goblin,1,0,1,0.4688,0.576
Princess,Electro Spirit,0,0,0,0.4688,0.5625
Princess,Electro Wizard,0,1,1,0.4688,0.567
Princess,Elixir Golem,1,0,1,0.4688,0.576
Princess,Executioner,0,0,0,0.4688,0.5625
Princess,Fireball,1,1,2,0.4688,0.4861
Princess,Fisherman,1,0,1,0.4688,0.576
Princess,Flying Machine,0,1,1,0.4688,0.567
Princess,Furnace,0,0,0,0.4688,0.5625
Princess,Giant,0,1,1,0.4688,0.567
Princess,Giant Snowball,0,0,0,0.4688,0.5625
Princess,Goblin Barrel,0,1,1,0.4688,0.567
Princess,Goblin Demolisher,0,0,0,0.4688,0.5625
Princess,Goblin Drill,0,0,0,0.4688,0.5625
Princess,Goblin Giant,0,0,0,0.4688,0.5625
Princess,Goblin Hut,0,1,1,0.4688,0.567
Princess,Golem,1,0,1,0.4688,0.576
Princess,Graveyard,0,0,0,0.4688,0.5625
Princess,Hunter,0,0,0,0.4688,0.5625
Princess,Ice Spirit,1,0,1,0.4688,0.576
Princess,Ice Wizard,0,0,0,0.4688,0.5625
Princess,Inferno Tower,0,0,0,0.4688,0.5625
Princess,Knight,1,2,3,0.4688,0.4636
Princess,Lava Hound,0,1,1,0.4688,0.567
Princess,Mega Knight,0,0,0,0.4688,0.5625
Princess,Mortar,0,0,0,0.4688,0.5625
Princess,Mother Witch,0,0,0,0.4688,0.5625
Princess,Musketeer,0,3,3,0.4688,0.4392
Princess,Night Witch,0,1,1,0.4688,0.567
Princess,P.E.K.K.A,0,1,1,0.4688,0.567
Princess,Poison,1,1,2,0.4688,0.4861
Princess,Rage,1,0,1,0.4688,0.576
Princess,Ram Rider,1,1,2,0.4688,0.4861
Princess,Rascals,0,0,0,0.4688,0.5625
Princess,Rocket,0,0,0,0.4688,0.5625
Princess,Royal Delivery,0,1,1,0.4688,0.567
Princess,Royal Giant,0,0,0,0.4688,0.5625
Princess,Rune Giant,0,0,0,0.4688,0.5625
Princess,Suspicious Bush,2,1,3,0.4688,0.6367
Princess,The Log,1,2,3,0.4688,0.4636
Princess,Tombstone,2,1,3,0.4688,0.6367
Princess,Vines,0,2,2,0.4688,0.4861
Princess,Witch,1,0,1,0.4688,0.576
Princess,Wizard,0,0,0,0.4688,0.5625
Princess,X-Bow,0,0,0,0.4688,0.5625
Princess,Zappies,0,0,0,0.4688,0.5625
Rage,Baby Dragon,0,0,0,0.4024,0.5625
Rage,Barbarian Hut,0,1,1,0.4024,0.567
Rage,Berserker,0,0,0,0.4024,0.5625
Rage,Dart Goblin,0,0,0,0.4024,0.5625
Rage,Electro Spirit,1,0,1,0.4024,0.576
Rage,Electro Wizard,1,0,1,0.4024,0.576
Rage,Elixir Golem,0,0,0,0.4024,0.5625
Rage,Executioner,0,0,0,0.4024,0.5625
Rage,Fireball,2,2,4,0.4024,0.5359
Rage,Fisherman,0,0,0,0.4024,0.5625
Rage,Flying Machine,0,0,0,0.4024,0.5625
Rage,Furnace,0,0,0,0.4024,0.5625
Rage,Giant,1,1,2,0.4024,0.4861
Rage,Giant Snowball,0,0,0,0.4024,0.5625
Rage,Goblin Barrel,1,4,5,0.4024,0.3898
Rage,Goblin Demolisher,1,0,1,0.4024,0.576
Rage,Goblin Drill,0,0,0,0.4024,0.5625
Rage,Goblin Giant,0,0,0,0.4024,0.5625
Rage,Goblin Hut,2,1,3,0.4024,0.6367
Rage,Golem,0,1,1,0.4024,0.567
Rage,Graveyard,1,1,2,0.4024,0.4861
Rage,Hunter,0,0,0,0.4024,0.5625
Rage,Ice Spirit,1,2,3,0.4024,0.4636
Rage,Ice Wizard,0,0,0,0.4024,0.5625
Rage,Inferno Tower,0,0,0,0.4024,0.5625
Rage,Knight,0,1,1,0.4024,0.567
Rage,Lava Hound,0,1,1,0.4024,0.567
Rage,Mega Knight,1,1,2,0.4024,0.4861
Rage,Mortar,0,0,0,0.4024,0.5625
Rage,Mother Witch,0,0,0,0.4024,0.5625
Rage,Musketeer,0,4,4,0.4024,0.4097
Rage,Night Witch,0,1,1,0.4024,0.567
Rage,P.E.K.K.A,0,0,0,0.4024,0.5625
Rage,Poison,0,0,0,0.4024,0.5625
Rage,Princess,0,1,1,0.4024,0.567
Rage,Ram Rider,0,1,1,0.4024,0.567
Rage,Rascals,1,0,1,0.4024,0.576
Rage,Rocket,0,0,0,0.4024,0.5625
Rage,Royal Delivery,1,3,4,0.4024,0.4097
Rage,Royal Giant,0,0,0,0.4024,0.5625
Rage,Rune Giant,1,0,1,0.4024,0.576
Rage,Suspicious Bush,1,2,3,0.4024,0.4636
Rage,The Log,0,1,1,0.4024,0.567
Rage,Tombstone,0,2,2,0.4024,0.4861
Rage,Vines,0,1,1,0.4024,0.567
Rage,Witch,0,0,0,0.4024,0.5625
Rage,Wizard,0,0,0,0.4024,0.5625
Rage,X-Bow,0,0,0,0.4024,0.5625
Rage,Zappies,0,0,0,0.4024,0.5625
Ram Rider,Baby Dragon,1,2,3,0.6695,0.4636
Ram Rider,Barbarian Hut,0,3,3,0.6695,0.4392
Ram Rider,Berserker,0,0,0,0.6695,0.5625
Ram Rider,Dart Goblin,0,2,2,0.6695,0.4861
Ram Rider,Electro Spirit,1,0,1,0.6695,0.576
Ram Rider,Electro Wizard,3,0,3,0.6695,0.6612
Ram Rider,Elixir Golem,1,0,1,0.6695,0.576
Ram Rider,Executioner,2,3,5,0.6695,0.4688
Ram Rider,Fireball,5,5,10,0.6695,0.6036
Ram Rider,Fisherman,1,0,1,0.6695,0.576
Ram Rider,Flying Machine,2,0,2,0.6695,0.625
Ram Rider,Furnace,0,0,0,0.6695,0.5625
Ram Rider,Giant,3,4,7,0.6695,0.4714
Ram Rider,Giant Snowball,1,0,1,0.6695,0.576
Ram Rider,Goblin Barrel,7,6,13,0.6695,0.6541
Ram Rider,Goblin Demolisher,1,1,2,0.6695,0.4861
Ram Rider,Goblin Drill,1,0,1,0.6695,0.576
Ram Rider,Goblin Giant,0,0,0,0.6695,0.5625
Ram Rider,Goblin Hut,3,4,7,0.6695,0.4714
Ram Rider,Golem,0,1,1,0.6695,0.567
Ram Rider,Graveyard,5,4,9,0.6695,0.6438
Ram Rider,Hunter,0,0,0,0.6695,0.5625
Ram Rider,Ice Spirit,8,4,12,0.6695,0.7617
Ram Rider,Ice Wizard,0,0,0,0.6695,0.5625
Ram Rider,Inferno Tower,1,0,1,0.6695,0.576
Ram Rider,Knight,4,4,8,0.6695,0.5882
Ram Rider,Lava Hound,0,2,2,0.6695,0.4861
Ram Rider,Mega Knight,1,2,3,0.6695,0.4636
Ram Rider,Mortar,0,0,0,0.6695,0.5625
Ram Rider,Mother Witch,0,0,0,0.6695,0.5625
Ram Rider,Musketeer,1,4,5,0.6695,0.3898
Ram Rider,Night Witch,0,3,3,0.6695,0.4392
Ram Rider,P.E.K.K.A,0,0,0,0.6695,0.5625
Ram Rider,Poison,4,0,4,0.6695,0.6891
Ram Rider,Princess,1,1,2,0.6695,0.4861
Ram Rider,Rage,1,0,1,0.6695,0.576
Ram Rider,Rascals,4,2,6,0.6695,0.702
Ram Rider,Rocket,0,0,0,0.6695,0.5625
Ram Rider,Royal Delivery,3,2,5,0.6695,0.6321
Ram Rider,Royal Giant,1,0,1,0.6695,0.576
Ram Rider,Rune Giant,4,2,6,0.6695,0.702
Ram Rider,Suspicious Bush,11,9,20,0.6695,0.6888
Ram Rider,The Log,3,5,8,0.6695,0.42
Ram Rider,Tombstone,7,6,13,0.6695,0.6541
Ram Rider,Vines,2,6,8,0.6695,0.357
Ram Rider,Witch,2,0,2,0.6695,0.625
Ram Rider,Wizard,0,0,0,0.6695,0.5625
Ram Rider,X-Bow,1,1,2,0.6695,0.4861
Ram Rider,Zappies,0,0,0,0.6695,0.5625
Rascals,Baby Dragon,5,5,10,0.4888,0.6036
Rascals,Barbarian Hut,2,3,5,0.4888,0.4688
Rascals,Berserker,1,0,1,0.4888,0.576
Rascals,Dart Goblin,3,7,10,0.4888,0.3455
Rascals,Electro Spirit,7,3,10,0.4888,0.776
Rascals,Electro Wizard,2,3,5,0.4888,0.4688
Rascals,Elixir Golem,0,0,0,0.4888,0.5625
Rascals,Executioner,0,2,2,0.4888,0.4861
Rascals,Fireball,5,5,10,0.4888,0.6036
Rascals,Fisherman,0,0,0,0.4888,0.5625
Rascals,Flying Machine,6,5,11,0.4888,0.6494
Rascals,Furnace,1,0,1,0.4888,0.576
Rascals,Giant,4,6,10,0.4888,0.4317
Rascals,Giant Snowball,0,0,0,0.4888,0.5625
Rascals,Goblin Barrel,6,3,9,0.4888,0.7385
Rascals,Goblin Demolisher,0,1,1,0.4888,0.567
Rascals,Goblin Drill,0,0,0,0.4888,0.5625
Rascals,Goblin Giant,1,0,1,0.4888,0.576
Rascals,Goblin Hut,6,7,13,0.4888,0.4777
Rascals,Golem,1,0,1,0.4888,0.576
Rascals,Graveyard,4,5,9,0.4888,0.4737
Rascals,Hunter,0,0,0,0.4888,0.5625
Rascals,Ice Spirit,5,6,11,0.4888,0.4758
Rascals,Ice Wizard,1,0,1,0.4888,0.576
Rascals,Inferno Tower,0,0,0,0.4888,0.5625
Rascals,Knight,7,12,19,0.4888,0.3858
Rascals,Lava Hound,0,2,2,0.4888,0.4861
Rascals,Mega Knight,0,1,1,0.4888,0.567
Rascals,Mortar,0,0,0,0.4888,0.5625
Rascals,Mother Witch,2,1,3,0.4888,0.6367
Rascals,Musketeer,8,9,17,0.4888,0.4808
Rascals,Night Witch,0,2,2,0.4888,0.4861
Rascals,P.E.K.K.A,2,0,2,0.4888,0.625
Rascals,Poison,6,7,13,0.4888,0.4777
Rascals,Princess,0,0,0,0.4888,0.5625
Rascals,Rage,0,1,1,0.4888,0.567
Rascals,Ram Rider,2,4,6,0.4888,0.4027
Rascals,Rocket,2,0,2,0.4888,0.625
Rascals,Royal Delivery,4,1,5,0.4888,0.7111
Rascals,Royal Giant,2,1,3,0.4888,0.6367
Rascals,Rune Giant,3,1,4,0.4888,0.6891
Rascals,Suspicious Bush,10,6,16,0.4888,0.7446
Rascals,The Log,8,13,21,0.4888,0.3955
Rascals,Tombstone,7,9,16,0.4888,0.4519
Rascals,Vines,5,5,10,0.4888,0.6036
Rascals,Witch,5,3,8,0.4888,0.6932
Rascals,Wizard,1,1,2,0.4888,0.4861
Rascals,X-Bow,2,4,6,0.4888,0.4027
Rascals,Zappies,0,0,0,0.4888,0.5625
Rocket,Baby Dragon,0,0,0,0.4861,0.5625
Rocket,Barbarian Hut,0,0,0,0.4861,0.5625
Rocket,Berserker,0,0,0,0.4861,0.5625
Rocket,Dart Goblin,0,0,0,0.4861,0.5625
Rocket,Electro Spirit,0,0,0,0.4861,0.5625
Rocket,Electro Wizard,0,0,0,0.4861,0.5625
Rocket,Elixir Golem,0,0,0,0.4861,0.5625
Rocket,Executioner,0,0,0,0.4861,0.5625
Rocket,Fireball,0,1,1,0.4861,0.567
Rocket,Fisherman,0,0,0,0.4861,0.5625
Rocket,Flying Machine,0,1,1,0.4861,0.567
Rocket,Furnace,0,0,0,0.4861,0.5625
Rocket,Giant,0,0,0,0.4861,0.5625
Rocket,Giant Snowball,0,0,0,0.4861,0.5625
Rocket,Goblin Barrel,0,1,1,0.4861,0.567
Rocket,Goblin Demolisher,0,1,1,0.4861,0.567
Rocket,Goblin Drill,0,0,0,0.4861,0.5625
Rocket,Goblin Giant,0,0,0,0.4861,0.5625
Rocket,Goblin Hut,0,0,0,0.4861,0.5625
Rocket,Golem,0,0,0,0.4861,0.5625
Rocket,Graveyard,0,1,1,0.4861,0.567
Rocket,Hunter,0,0,0,0.4861,0.5625
Rocket,Ice Spirit,0,0,0,0.4861,0.5625
Rocket,Ice Wizard,0,0,0,0.4861,0.5625
Rocket,Inferno Tower,0,0,0,0.4861,0.5625
Rocket,Knight,0,2,2,0.4861,0.4861
Rocket,Lava Hound,0,0,0,0.4861,0.5625
Rocket,Mega Knight,0,0,0,0.4861,0.5625
Rocket,Mortar,0,0,0,0.4861,0.5625
Rocket,Mother Witch,0,0,0,0.4861,0.5625
Rocket,Musketeer,0,1,1,0.4861,0.567
Rocket,Night Witch,0,0,0,0.4861,0.5625
Rocket,P.E.K.K.A,0,0,0,0.4861,0.5625
Rocket,Poison,0,0,0,0.4861,0.5625
Rocket,Princess,0,0,0,0.4861,0.5625
Rocket,Rage,0,0,0,0.4861,0.5625
Rocket,Ram Rider,0,0,0,0.4861,0.5625
Rocket,Rascals,0,2,2,0.4861,0.4861
Rocket,Royal Delivery,0,1,1,0.4861,0.567
Rocket,Royal Giant,0,0,0,0.4861,0.5625
Rocket,Rune Giant,0,0,0,0.4861,0.5625
Rocket,Suspicious Bush,0,0,0,0.4861,0.5625
Rocket,The Log,0,2,2,0.4861,0.4861
Rocket,Tombstone,0,0,0,0.4861,0.5625
Rocket,Vines,0,1,1,0.4861,0.567
Rocket,Witch,0,1,1,0.4861,0.567
Rocket,Wizard,0,0,0,0.4861,0.5625
Rocket,X-Bow,0,1,1,0.4861,0.567
Rocket,Zappies,0,0,0,0.4861,0.5625
Royal Delivery,Baby Dragon,2,1,3,0.4339,0.6367
Royal Delivery,Barbarian Hut,0,2,2,0.4339,0.4861
Royal Delivery,Berserker,0,0,0,0.4339,0.5625
Royal Delivery,Dart Goblin,4,3,7,0.4339,0.6375
Royal Delivery,Electro Spirit,3,2,5,0.4339,0.6321
Royal Delivery,Electro Wizard,1,1,2,0.4339,0.4861
Royal Delivery,Elixir Golem,0,0,0,0.4339,0.5625
Royal Delivery,Executioner,1,4,5,0.4339,0.3898
Royal Delivery,Fireball,4,7,11,0.4339,0.3966
Royal Delivery,Fisherman,0,0,0,0.4339,0.5625
Royal Delivery,Flying Machine,3,1,4,0.4339,0.6891
Royal Delivery,Furnace,1,0,1,0.4339,0.576
Royal Delivery,Giant,3,4,7,0.4339,0.4714
Royal Delivery,Giant Snowball,1,0,1,0.4339,0.576
Royal Delivery,Goblin Barrel,3,3,6,0.4339,0.567
Royal Delivery,Goblin Demolisher,0,1,1,0.4339,0.567
Royal Delivery,Goblin Drill,1,0,1,0.4339,0.576
Royal Delivery,Goblin Giant,1,0,1,0.4339,0.576
Royal Delivery,Goblin Hut,2,5,7,0.4339,0.3651
Royal Delivery,Golem,1,1,2,0.4339,0.4861
Royal Delivery,Graveyard,0,2,2,0.4339,0.4861
Royal Delivery,Hunter,0,0,0,0.4339,0.5625
Royal Delivery,Ice Spirit,2,3,5,0.4339,0.4688
Royal Delivery,Ice Wizard,0,0,0,0.4339,0.5625
Royal Delivery,Inferno Tower,0,0,0,0.4339,0.5625
Royal Delivery,Knight,5,5,10,0.4339,0.6036
Royal Delivery,Lava Hound,0,3,3,0.4339,0.4392
Royal Delivery,Mega Knight,0,0,0,0.4339,0.5625
Royal Delivery,Mortar,0,0,0,0.4339,0.5625
Royal Delivery,Mother Witch,0,1,1,0.4339,0.567
Royal Delivery,Musketeer,0,3,3,0.4339,0.4392
Royal Delivery,Night Witch,0,1,1,0.4339,0.567
Royal Delivery,P.E.K.K.A,0,0,0,0.4339,0.5625
Royal Delivery,Poison,2,2,4,0.4339,0.5359
Royal Delivery,Princess,1,0,1,0.4339,0.576
Royal Delivery,Rage,3,1,4,0.4339,0.6891
Royal Delivery,Ram Rider,2,3,5,0.4339,0.4688
Royal Delivery,Rascals,1,4,5,0.4339,0.3898
Royal Delivery,Rocket,1,0,1,0.4339,0.576
Royal Delivery,Royal Giant,0,0,0,0.4339,0.5625
Royal Delivery,Rune Giant,2,1,3,0.4339,0.6367
Royal Delivery,Suspicious Bush,4,5,9,0.4339,0.4737
